seriesuid,coordX,coordY,coordZ,diameter_mm,file,probability
LKDS-01235,-62.5402509025,-184.914574007,82.232488825,8.08773753359,LKDS-01235_orig.npy,0.005
LKDS-01235,-51.3141790123,-118.005537037,82.6999978423,7.74228612445,LKDS-01235_orig.npy,0.005
LKDS-01235,-100.546303204,-97.5247786041,101.968418567,17.1084771865,LKDS-01235_orig.npy,0.995
LKDS-01235,62.5370024917,-140.797299834,103.981392829,13.1990484044,LKDS-01235_orig.npy,0.005
LKDS-01235,1.22832835821,-247.855626866,109.999997377,7.26773603064,LKDS-01235_orig.npy,0.005
LKDS-01235,-98.0602660844,-139.552796442,125.810840738,20.7737461805,LKDS-01235_orig.npy,0.005
LKDS-01235,81.9565644908,-151.898008748,130.992145966,20.4195960904,LKDS-01235_orig.npy,0.005
LKDS-01235,-100.8685,-84.6185,128.899997056,4.41304101503,LKDS-01235_orig.npy,0.046
LKDS-01235,-59.761221519,-121.433689873,139.399996877,7.67803182481,LKDS-01235_orig.npy,0.005
LKDS-01235,-95.2930967742,-200.730596774,141.149996847,6.18691791831,LKDS-01235_orig.npy,0.005
LKDS-01235,-115.320725313,-153.525697497,142.709176236,11.1150159273,LKDS-01235_orig.npy,0.005
LKDS-01235,-95.4614054054,-122.810850386,146.761077832,17.0385924057,LKDS-01235_orig.npy,0.005
LKDS-01235,-96.1287941176,-204.716661765,146.007447745,9.91266702113,LKDS-01235_orig.npy,0.005
LKDS-01235,89.5297142857,-164.026714286,148.783996717,6.93979234384,LKDS-01235_orig.npy,0.005
LKDS-01235,76.0475344828,-120.952637931,149.605513944,11.1458483069,LKDS-01235_orig.npy,0.005
LKDS-01235,-118.830342105,-157.797447368,149.19999671,6.01592033231,LKDS-01235_orig.npy,0.005
LKDS-01235,-70.4353821357,-108.76244728,156.046269259,14.1676784591,LKDS-01235_orig.npy,0.005
LKDS-01235,22.9098967391,-100.156,155.872822683,7.05677710801,LKDS-01235_orig.npy,0.005
LKDS-01235,19.6181477273,-91.452875,162.21074029,9.74126997468,LKDS-01235_orig.npy,0.005
LKDS-01235,94.9365925926,-170.230074074,162.499996483,5.36820137364,LKDS-01235_orig.npy,0.005
LKDS-01235,78.4557716367,-169.095106684,177.04164148,13.0624330613,LKDS-01235_orig.npy,0.01
LKDS-01235,35.5437767857,-90.3959553571,175.799996257,6.84599986869,LKDS-01235_orig.npy,0.005
LKDS-01235,1.019,-137.595285714,179.999996185,5.85324755321,LKDS-01235_orig.npy,0.005
LKDS-01235,-50.8134074074,-116.605074074,182.799996138,5.36820137364,LKDS-01235_orig.npy,0.005
LKDS-01235,-50.4327857143,-119.754214286,186.299996078,7.612683704,LKDS-01235_orig.npy,0.005
LKDS-01235,94.6565,-117.68725,190.849996001,5.68099233846,LKDS-01235_orig.npy,0.005
LKDS-01235,52.9534736842,-195.342184211,206.156416792,9.68051203246,LKDS-01235_orig.npy,0.005
LKDS-01235,64.75025,-194.3435,204.499995768,4.09670437953,LKDS-01235_orig.npy,0.005
LKDS-01235,61.6602431942,-197.343046279,217.953716047,10.1714841226,LKDS-01235_orig.npy,0.005
LKDS-01235,92.9450638298,-139.288646277,220.060101886,7.10754703423,LKDS-01235_orig.npy,0.2
LKDS-01235,61.7481666667,-198.483777778,226.199995398,6.36470650768,LKDS-01235_orig.npy,0.005
LKDS-01235,-133.56225,-228.656,251.399994969,5.01397046127,LKDS-01235_orig.npy,0.006
LKDS-01235,57.3239067496,-116.110151865,256.528769305,10.244794646,LKDS-01235_orig.npy,0.078
LKDS-01235,5.9065,-207.4685,259.799994826,5.01397046127,LKDS-01235_orig.npy,0.017
LKDS-01235,-55.5456340418,-190.009445321,271.988921598,17.7274363859,LKDS-01235_orig.npy,0.005
LKDS-01235,62.9871451613,-109.537048387,269.599994659,5.62118797776,LKDS-01235_orig.npy,0.005
LKDS-01236,-86.7766993318,162.882654458,570.508759968,25.4715883333,LKDS-01236_orig.npy,0.005
LKDS-01236,-110.084402911,245.866712499,581.1,5.56008326889,LKDS-01236_orig.npy,0.005
LKDS-01236,-2.51926822927,160.943959532,601.990532544,8.64249942505,LKDS-01236_orig.npy,0.005
LKDS-01236,-55.4005337838,188.930212269,623.591582492,10.4294788457,LKDS-01236_orig.npy,0.025
LKDS-01236,-63.3537155877,203.76320596,637.737470409,17.808099248,LKDS-01236_orig.npy,0.005
LKDS-01236,-37.6512227648,150.753467018,640.183123426,9.11865171317,LKDS-01236_orig.npy,0.029
LKDS-01236,-87.6995581657,136.517372102,709.74769821,14.401665143,LKDS-01236_orig.npy,0.995
LKDS-01236,42.0802096002,132.407536425,712.1,6.01592033231,LKDS-01236_orig.npy,0.005
LKDS-01236,-93.6946560496,187.774404771,719.1,5.79696284056,LKDS-01236_orig.npy,0.005
LKDS-01236,57.8161771143,119.259970094,732.57008547,7.64549740139,LKDS-01236_orig.npy,0.005
LKDS-01236,53.5682817696,110.113238096,740.1,4.09670437953,LKDS-01236_orig.npy,0.005
LKDS-01236,59.3780544939,191.699473705,765.41280389,13.3077769304,LKDS-01236_orig.npy,0.009
LKDS-01236,65.8988000424,185.167015021,775.1,6.31720692771,LKDS-01236_orig.npy,0.005
LKDS-01236,-82.1983863581,188.266658557,807.836408567,10.5050153077,LKDS-01236_orig.npy,0.005
LKDS-01236,-27.2408014223,91.3521418194,808.1,4.77483913203,LKDS-01236_orig.npy,0.096
LKDS-01236,-100.405341848,143.829649132,808.946153846,5.83460651119,LKDS-01236_orig.npy,0.005
LKDS-01236,-31.7102178076,96.8062732556,814.60140056,11.0891909831,LKDS-01236_orig.npy,0.175
LKDS-01236,-105.425810576,141.519478559,814.1,3.7221029454,LKDS-01236_orig.npy,0.005
LKDS-01236,-75.2042289963,210.640907045,820.28844113,23.7032018191,LKDS-01236_orig.npy,0.049
LKDS-01236,-43.2109342873,89.0720415074,829.835423197,14.4961949759,LKDS-01236_orig.npy,0.012
LKDS-01236,-89.5608197815,222.345036319,835.19842923,28.1774831745,LKDS-01236_orig.npy,0.61
LKDS-01236,76.659006292,221.569702831,838.1,5.01397046127,LKDS-01236_orig.npy,0.005
LKDS-01236,34.3319594859,176.066343069,844.1,3.7221029454,LKDS-01236_orig.npy,0.033
LKDS-01236,91.1758902244,101.594778631,850.674221579,17.4077116408,LKDS-01236_orig.npy,0.008
LKDS-01236,-98.7519844771,226.31632781,853.1,4.09670437953,LKDS-01236_orig.npy,0.015
LKDS-01236,-76.7056301519,232.680223904,856.1,4.77483913203,LKDS-01236_orig.npy,0.005
LKDS-01236,-34.1131623932,216.10929966,857.1,5.08881687589,LKDS-01236_orig.npy,0.005
LKDS-01236,48.8573457001,106.580036044,873.1,4.31270967107,LKDS-01236_orig.npy,0.204
LKDS-01236,43.5695048327,89.234830525,879.863850416,14.0234926207,LKDS-01236_orig.npy,0.067
LKDS-01236,50.7184562461,285.173948826,884.1,6.76350991072,LKDS-01236_orig.npy,0.005
LKDS-01236,95.9885162842,98.2268484764,888.1,5.90847013106,LKDS-01236_orig.npy,0.005
LKDS-01236,96.3999359694,98.114056505,897.921005917,10.8888669493,LKDS-01236_orig.npy,0.005
LKDS-01236,50.828009551,95.0942141915,897.644554455,5.77795626858,LKDS-01236_orig.npy,0.005
LKDS-01236,90.997529644,122.18403359,903.315946844,10.476091661,LKDS-01236_orig.npy,0.005
LKDS-01236,110.971833511,135.863779486,912.848096075,14.8278539464,LKDS-01236_orig.npy,0.005
LKDS-01236,123.534406357,161.682721135,926.1,7.44420589079,LKDS-01236_orig.npy,0.023
LKDS-01236,-47.0131975529,99.6017956445,941.394491525,9.66008895063,LKDS-01236_orig.npy,0.008
LKDS-01236,-58.566887574,104.982649676,944.444827586,6.05089739924,LKDS-01236_orig.npy,0.007
LKDS-01236,-93.5180458152,146.712985599,947.585049834,8.31487946162,LKDS-01236_orig.npy,0.009
LKDS-01236,-57.5610190967,109.681709792,950.623498695,14.3027664685,LKDS-01236_orig.npy,0.005
LKDS-01236,12.790499681,93.6853584692,956.1,6.0682353089,LKDS-01236_orig.npy,0.036
LKDS-01236,-34.7807652432,126.807301197,991.442741935,7.79502811925,LKDS-01236_orig.npy,0.054
LKDS-01236,55.8820795132,106.928750586,992.988268156,8.80970707218,LKDS-01236_orig.npy,0.007
LKDS-01236,67.4788760125,166.47410689,999.6,9.32085484636,LKDS-01236_orig.npy,0.108
LKDS-01238,-1.40099029629,114.196745278,795.647331787,11.8078152081,LKDS-01238_orig.npy,0.005
LKDS-01238,19.3491827005,189.437293408,828.628099174,7.73165110265,LKDS-01238_orig.npy,0.005
LKDS-01238,-32.9954386499,155.641589059,845.078947368,13.7730193729,LKDS-01238_orig.npy,0.041
LKDS-01238,105.719110988,278.376494798,868.443573668,8.47742624921,LKDS-01238_orig.npy,0.055
LKDS-01238,-69.636676073,175.127015948,870.469230769,9.0647395055,LKDS-01238_orig.npy,0.005
LKDS-01238,-44.6416753682,153.89178218,889.5,6.0682353089,LKDS-01238_orig.npy,0.005
LKDS-01238,-50.0490790971,109.396824754,891.5,6.67895717305,LKDS-01238_orig.npy,0.665
LKDS-01238,-50.2971443259,162.389410929,901.219115735,18.0438511699,LKDS-01238_orig.npy,0.016
LKDS-01238,-74.212958051,204.274704066,913.5,5.90847013106,LKDS-01238_orig.npy,0.005
LKDS-01238,53.3717427304,178.502730768,922.078296703,11.1612007345,LKDS-01238_orig.npy,0.005
LKDS-01238,64.0054759147,122.571118793,922.993775934,11.1355898121,LKDS-01238_orig.npy,0.033
LKDS-01238,56.1446177961,326.884881377,936.0,4.57078149734,LKDS-01238_orig.npy,0.005
LKDS-01238,-84.4330510596,172.961363165,940.84184514,13.2354899157,LKDS-01238_orig.npy,0.024
LKDS-01238,-91.8811939664,90.7585849183,943.5,5.96267930709,LKDS-01238_orig.npy,0.99
LKDS-01238,87.180173276,143.243959285,954.160795455,14.9797540162,LKDS-01238_orig.npy,0.005
LKDS-01238,-48.6972945591,116.676277444,948.106060606,7.2313967433,LKDS-01238_orig.npy,0.005
LKDS-01238,-43.5554099383,178.864201702,951.102852853,13.6511278532,LKDS-01238_orig.npy,0.005
LKDS-01238,62.0528229817,192.168037517,953.5,5.43367369667,LKDS-01238_orig.npy,0.005
LKDS-01238,60.929775715,332.695430279,957.5,3.7221029454,LKDS-01238_orig.npy,0.008
LKDS-01238,23.7086970522,196.987696758,961.937125749,6.83238949508,LKDS-01238_orig.npy,0.005
LKDS-01238,72.6958783036,190.880750136,962.5,7.2313967433,LKDS-01238_orig.npy,0.005
LKDS-01238,11.1840715161,339.80195945,963.5,6.50311284167,LKDS-01238_orig.npy,0.005
LKDS-01238,-92.7488788773,189.515796319,977.579154841,18.2277280264,LKDS-01238_orig.npy,0.005
LKDS-01238,20.3828865734,197.837682351,976.140816327,7.76346895539,LKDS-01238_orig.npy,0.005
LKDS-01238,-48.8916911591,181.99910134,985.954545455,10.0971013213,LKDS-01238_orig.npy,0.005
LKDS-01238,-107.102423789,191.81510428,988.5,6.88650968646,LKDS-01238_orig.npy,0.005
LKDS-01238,-99.7209534681,206.212116707,996.498203055,12.8577658901,LKDS-01238_orig.npy,0.005
LKDS-01238,55.1192268135,221.269610167,991.5,4.68955585078,LKDS-01238_orig.npy,0.005
LKDS-01238,35.1680192998,225.076054226,997.86123348,10.9156473497,LKDS-01238_orig.npy,0.005
LKDS-01238,57.6645642061,222.636798144,996.650837989,6.99226913695,LKDS-01238_orig.npy,0.005
LKDS-01238,-57.4243618475,187.8658823,1000.87837838,5.20888016016,LKDS-01238_orig.npy,0.005
LKDS-01238,-75.0520222,204.051586583,1002.453125,7.15760183152,LKDS-01238_orig.npy,0.005
LKDS-01238,-102.27591543,213.166173096,1010.12152778,8.19340875906,LKDS-01238_orig.npy,0.005
LKDS-01238,-76.4762328566,208.69003402,1010.47883598,7.12012678974,LKDS-01238_orig.npy,0.005
LKDS-01241,-48.6838384927,141.354270677,-660.106382979,9.64642544024,LKDS-01241_orig.npy,0.059
LKDS-01241,52.787965429,149.360470307,-659.710344828,10.3468890085,LKDS-01241_orig.npy,0.052
LKDS-01241,-19.5765987805,149.370167909,-650.964726265,14.0202546865,LKDS-01241_orig.npy,0.005
LKDS-01241,11.0756195822,133.497759277,-652.337630662,8.18391465003,LKDS-01241_orig.npy,0.005
LKDS-01241,-46.6340374391,173.280037935,-641.7,6.26898209339,LKDS-01241_orig.npy,0.005
LKDS-01241,37.579177797,162.641300769,-624.276923077,9.26186051368,LKDS-01241_orig.npy,0.005
LKDS-01241,-46.82735146,161.854161857,-588.526976744,12.7097384662,LKDS-01241_orig.npy,0.005
LKDS-01241,50.7967473257,221.12958043,-588.237366548,8.12648177778,LKDS-01241_orig.npy,0.005
LKDS-01241,-93.5924191245,118.259869669,-573.110923277,11.3669139551,LKDS-01241_orig.npy,0.995
LKDS-01241,53.1309410335,108.32327927,-567.289285714,6.84599986869,LKDS-01241_orig.npy,0.852
LKDS-01241,54.7896532429,163.273285723,-565.500507185,13.1218592218,LKDS-01241_orig.npy,0.005
LKDS-01241,-50.8084223347,93.2046689065,-555.7,5.62118797776,LKDS-01241_orig.npy,0.75
LKDS-01241,56.6999375544,181.467268262,-538.7,6.26898209339,LKDS-01241_orig.npy,0.016
LKDS-01241,-107.021938288,119.812027109,-536.20877193,8.67645851427,LKDS-01241_orig.npy,0.991
LKDS-01241,-86.3905920028,119.168009615,-524.7,4.41304101503,LKDS-01241_orig.npy,0.005
LKDS-01241,86.3910778299,210.541930082,-513.143514644,7.6995691938,LKDS-01241_orig.npy,0.981
LKDS-01241,63.95101766,175.882405833,-511.135582822,8.53898647984,LKDS-01241_orig.npy,0.005
LKDS-01241,-66.7026818361,173.231219842,-508.520058997,8.65101420831,LKDS-01241_orig.npy,0.005
LKDS-01241,-71.4012727206,173.863044643,-503.2,9.0023296814,LKDS-01241_orig.npy,0.005
LKDS-01241,74.6641516687,168.637957828,-501.7,6.26898209339,LKDS-01241_orig.npy,0.005
LKDS-01241,80.7901421336,164.718430246,-497.210843373,9.25443319653,LKDS-01241_orig.npy,0.005
LKDS-01241,54.5258422801,233.202572191,-495.7,5.96267930709,LKDS-01241_orig.npy,0.005
LKDS-01241,10.4063167573,165.281306948,-494.7,4.93682018447,LKDS-01241_orig.npy,0.021
LKDS-01241,6.63203334636,165.579554518,-483.393050193,12.554142223,LKDS-01241_orig.npy,0.13
LKDS-01241,72.8475639402,220.851349478,-481.2,7.44420589079,LKDS-01241_orig.npy,0.005
LKDS-01241,41.0794742576,228.194664646,-474.580398671,8.31487946162,LKDS-01241_orig.npy,0.005
LKDS-01241,113.364893149,169.80678793,-471.7,6.31720692771,LKDS-01241_orig.npy,0.94
LKDS-01241,79.49932866,131.340984516,-443.7,7.77401715988,LKDS-01241_orig.npy,0.005
LKDS-01241,70.7628658801,136.418081839,-443.414285714,9.239542691,LKDS-01241_orig.npy,0.005
LKDS-01241,1.04010255314,64.3037326673,-422.048571429,11.0162336671,LKDS-01241_orig.npy,0.005
LKDS-01241,57.5287290257,122.175823164,-418.7,5.56008326889,LKDS-01241_orig.npy,0.005
LKDS-01241,58.2932542564,123.644371629,-411.7,6.92654843313,LKDS-01241_orig.npy,0.005
LKDS-01242,70.8618603466,158.91617727,358.51925959,18.5884316274,LKDS-01242_orig.npy,0.005
LKDS-01242,4.86672936869,111.553051652,363.29,5.16152408297,LKDS-01242_orig.npy,0.005
LKDS-01242,145.712793459,260.764501719,366.357692308,8.5302464671,LKDS-01242_orig.npy,0.005
LKDS-01242,-50.8434907315,114.633094551,372.875365854,6.17024150881,LKDS-01242_orig.npy,0.251
LKDS-01242,45.1722748155,105.119754028,379.927964775,9.91914165852,LKDS-01242_orig.npy,0.005
LKDS-01242,22.8406321354,196.028582675,415.90328125,7.87796017474,LKDS-01242_orig.npy,0.031
LKDS-01242,43.0408349743,132.094775916,420.29,5.36820137364,LKDS-01242_orig.npy,0.03
LKDS-01242,64.6201570629,142.009599578,431.79,4.9628039272,LKDS-01242_orig.npy,0.871
LKDS-01242,-27.3266167038,140.243442744,477.783670886,7.67803182481,LKDS-01242_orig.npy,0.005
LKDS-01242,56.7298864803,208.035744689,538.227748344,11.2975110931,LKDS-01242_orig.npy,0.005
LKDS-01242,-47.5650268246,168.749118626,544.333841336,9.7076094783,LKDS-01242_orig.npy,0.005
LKDS-01242,44.1945518571,166.862122756,587.35462585,8.24991681203,LKDS-01242_orig.npy,0.005
LKDS-01242,84.3223087071,162.151204419,590.89,4.41304101503,LKDS-01242_orig.npy,0.005
LKDS-01242,-59.3094003675,202.587784518,595.648974359,7.64549740139,LKDS-01242_orig.npy,0.005
LKDS-01242,-68.2148659974,209.51561845,607.613732719,11.8351482112,LKDS-01242_orig.npy,0.005
LKDS-01242,26.5938291078,128.016932875,603.29,6.26898209339,LKDS-01242_orig.npy,0.034
LKDS-01242,80.8021054975,203.13937027,633.27125,6.73556120384,LKDS-01242_orig.npy,0.005
LKDS-01242,36.8715158665,77.9951921142,654.715742574,7.27976872815,LKDS-01242_orig.npy,0.036
LKDS-01242,42.9741178557,78.3383740547,654.29,5.96267930709,LKDS-01242_orig.npy,0.104
LKDS-01242,38.6814742312,73.8295305611,678.317586207,11.8442312141,LKDS-01242_orig.npy,0.005
LKDS-01242,38.3546905484,77.1902530908,705.29,5.90847013106,LKDS-01242_orig.npy,0.005
LKDS-01244,29.0087426278,162.482915718,855.325281804,10.585165662,LKDS-01244_orig.npy,0.005
LKDS-01244,64.9915450327,188.380780401,877.0,6.76350991072,LKDS-01244_orig.npy,0.005
LKDS-01244,118.564846864,275.925388522,892.013411567,18.9781711411,LKDS-01244_orig.npy,0.009
LKDS-01244,-55.82192536,203.555020659,903.691275168,6.57752562495,LKDS-01244_orig.npy,0.005
LKDS-01244,-42.2196830425,183.996646204,917.0,6.84599986869,LKDS-01244_orig.npy,0.005
LKDS-01244,63.6629434863,163.18794874,920.516888434,12.3111506893,LKDS-01244_orig.npy,0.005
LKDS-01244,81.1419835225,217.593630202,942.986512524,9.97063715196,LKDS-01244_orig.npy,0.005
LKDS-01244,73.9668809177,106.298865199,945.0,4.31270967107,LKDS-01244_orig.npy,0.005
LKDS-01244,77.0430538656,96.3551172328,959.708249497,9.82771579636,LKDS-01244_orig.npy,0.005
LKDS-01244,69.9385592002,203.759836691,959.321428571,5.43367369667,LKDS-01244_orig.npy,0.005
LKDS-01244,112.170463134,138.334565293,975.0,6.31720692771,LKDS-01244_orig.npy,0.005
LKDS-01244,100.66575974,100.392713181,989.428115016,26.4628005189,LKDS-01244_orig.npy,0.995
LKDS-01244,103.648531895,175.984436379,1000.0,5.23223867961,LKDS-01244_orig.npy,0.005
LKDS-01244,97.7716652007,121.72560873,1008.34479866,13.1550512499,LKDS-01244_orig.npy,0.005
LKDS-01244,100.579402037,212.929169908,1009.6,6.80500487458,LKDS-01244_orig.npy,0.005
LKDS-01244,-78.5657243649,98.9616230568,1011.0,5.56008326889,LKDS-01244_orig.npy,0.005
LKDS-01244,109.08496845,112.967013832,1014.0,6.80500487458,LKDS-01244_orig.npy,0.005
LKDS-01244,-22.0780744552,168.847715139,1014.0,5.49760513463,LKDS-01244_orig.npy,0.005
LKDS-01244,61.3203921319,334.961054325,1017.0,3.7221029454,LKDS-01244_orig.npy,0.007
LKDS-01244,-24.5790569674,174.183776359,1020.01906412,10.3290186983,LKDS-01244_orig.npy,0.005
LKDS-01244,-29.1710545425,179.062293383,1030.71312804,16.7667482819,LKDS-01244_orig.npy,0.005
LKDS-01244,119.425881148,158.252008319,1029.0,5.43367369667,LKDS-01244_orig.npy,0.005
LKDS-01244,-76.7262744904,177.11895472,1036.62681159,16.1559865241,LKDS-01244_orig.npy,0.005
LKDS-01244,-95.6207395924,129.010686159,1037.26564496,11.4354795061,LKDS-01244_orig.npy,0.005
LKDS-01244,-101.393731405,155.92788253,1041.36625514,11.1663088362,LKDS-01244_orig.npy,0.005
LKDS-01244,-41.5911234106,195.153804493,1049.69304229,16.1340055629,LKDS-01244_orig.npy,0.005
LKDS-01244,61.9637747093,198.865533513,1047.0,5.79696284056,LKDS-01244_orig.npy,0.005
LKDS-01244,101.90619744,203.923791317,1060.31720262,18.2888376817,LKDS-01244_orig.npy,0.005
LKDS-01244,-87.2547913708,200.085346099,1068.59419263,13.9191278777,LKDS-01244_orig.npy,0.005
LKDS-01244,-54.6990917076,206.549736022,1068.82886984,19.2482786475,LKDS-01244_orig.npy,0.005
LKDS-01244,68.1563320161,212.31289957,1067.0,5.90847013106,LKDS-01244_orig.npy,0.005
LKDS-01244,67.5731529639,217.969929482,1077.95480226,6.96612956909,LKDS-01244_orig.npy,0.005
LKDS-01244,129.33799398,199.267647624,1081.0,4.50900660715,LKDS-01244_orig.npy,0.005
LKDS-01244,-73.9884929507,211.166455485,1082.0,5.68099233846,LKDS-01244_orig.npy,0.005
LKDS-01244,113.216569086,213.224358221,1082.0,5.16152408297,LKDS-01244_orig.npy,0.005
LKDS-01244,57.3333103993,108.311706378,1085.18388031,19.9284585714,LKDS-01244_orig.npy,0.045
LKDS-01244,80.774337719,68.9433020403,1098.5625,6.50311284167,LKDS-01244_orig.npy,0.005
LKDS-01244,65.6296301855,60.7706402616,1105.37974684,7.67803182481,LKDS-01244_orig.npy,0.005
LKDS-01244,73.5324228458,66.3261000989,1111.42710997,9.07248053361,LKDS-01244_orig.npy,0.005
LKDS-01244,58.4425558225,82.270738753,1116.98974359,16.917120669,LKDS-01244_orig.npy,0.005
LKDS-01244,71.6636950183,75.5423941356,1116.70769231,6.28513933519,LKDS-01244_orig.npy,0.024
LKDS-01244,42.9610107287,64.8926007578,1136.71428571,5.43367369667,LKDS-01244_orig.npy,0.005
LKDS-01245,54.619517856,180.634530978,368.44,5.43367369667,LKDS-01245_orig.npy,0.881
LKDS-01245,56.5748154475,230.620365108,397.44,5.96267930709,LKDS-01245_orig.npy,0.645
LKDS-01245,-45.214433704,211.583491213,409.850714286,13.3005835361,LKDS-01245_orig.npy,0.005
LKDS-01245,76.0529050336,239.476515632,415.58893617,5.64126381952,LKDS-01245_orig.npy,0.005
LKDS-01245,36.4652288672,113.406868869,452.976945813,9.18704415623,LKDS-01245_orig.npy,0.813
LKDS-01245,-16.0916020046,175.692071918,463.610632223,17.7779364205,LKDS-01245_orig.npy,0.005
LKDS-01245,-18.695889944,159.745125108,490.44,8.75190976678,LKDS-01245_orig.npy,0.005
LKDS-01245,84.6847283524,185.08136123,502.420536913,14.170849381,LKDS-01245_orig.npy,0.005
LKDS-01245,-9.75063259509,109.324931335,510.44,3.7221029454,LKDS-01245_orig.npy,0.005
LKDS-01245,-34.4426758891,190.904963213,510.44,6.88650968646,LKDS-01245_orig.npy,0.005
LKDS-01245,-47.5257385005,143.992033857,513.533856655,10.3824456076,LKDS-01245_orig.npy,0.005
LKDS-01245,-39.5949720199,189.122005969,517.992238806,8.61685387539,LKDS-01245_orig.npy,0.005
LKDS-01245,-50.79427301,138.665782563,522.391310861,7.98921691835,LKDS-01245_orig.npy,0.005
LKDS-01245,102.282507019,162.932043803,524.44,8.801496716,LKDS-01245_orig.npy,0.005
LKDS-01245,91.1868101844,104.908918214,526.44,3.7221029454,LKDS-01245_orig.npy,0.12
LKDS-01245,94.3540354993,202.457960726,529.650355987,12.0974463271,LKDS-01245_orig.npy,0.005
LKDS-01245,-36.9616848777,193.997894041,528.106666667,8.01902770543,LKDS-01245_orig.npy,0.005
LKDS-01245,104.919126618,128.822185908,534.307647059,8.6595122631,LKDS-01245_orig.npy,0.005
LKDS-01245,101.962230135,163.494570212,536.44,19.9124156901,LKDS-01245_orig.npy,0.025
LKDS-01245,85.2636679378,226.39988643,539.068571429,9.54269239597,LKDS-01245_orig.npy,0.005
LKDS-01245,-33.6914481336,139.096930224,537.44,14.7052317025,LKDS-01245_orig.npy,0.005
LKDS-01245,110.380754857,124.08573282,544.896928839,12.6820913406,LKDS-01245_orig.npy,0.023
LKDS-01245,-46.0078458375,201.397361779,547.12627451,9.57057478203,LKDS-01245_orig.npy,0.005
LKDS-01245,101.059753806,125.209060166,549.09,6.44233253015,LKDS-01245_orig.npy,0.193
LKDS-01245,110.112580706,118.472387087,552.44,4.85718012601,LKDS-01245_orig.npy,0.037
LKDS-01245,-57.8975326529,203.374954534,562.646185567,5.70064990803,LKDS-01245_orig.npy,0.045
LKDS-01245,-31.1883166466,216.687629997,565.752785388,9.422334025,LKDS-01245_orig.npy,0.005
LKDS-01245,-52.2960823216,225.085395603,579.698581236,11.8623555442,LKDS-01245_orig.npy,0.699
LKDS-01245,18.0071641693,282.180302095,585.44,3.7221029454,LKDS-01245_orig.npy,0.149
LKDS-01246,107.346935538,276.343839302,777.504523227,14.6193554553,LKDS-01246_orig.npy,0.005
LKDS-01246,-38.6294785719,127.012580975,775.755263158,8.342412376,LKDS-01246_orig.npy,0.005
LKDS-01246,-34.396564126,122.788995266,778.4,3.7221029454,LKDS-01246_orig.npy,0.005
LKDS-01246,-21.0216213845,118.620658198,787.374137931,10.9952102693,LKDS-01246_orig.npy,0.005
LKDS-01246,101.495833461,279.050861416,789.369036697,11.8533003074,LKDS-01246_orig.npy,0.005
LKDS-01246,-41.857719658,220.128295014,799.036440678,13.1107578127,LKDS-01246_orig.npy,0.183
LKDS-01246,-37.3382258823,176.217782049,857.4,8.67645851427,LKDS-01246_orig.npy,0.005
LKDS-01246,-39.0284491733,179.459078792,868.72498244,20.1299941976,LKDS-01246_orig.npy,0.066
LKDS-01246,36.3874853503,173.569022575,868.4,8.10715594554,LKDS-01246_orig.npy,0.005
LKDS-01246,45.6755552744,181.090997877,873.250574713,10.5165402926,LKDS-01246_orig.npy,0.005
LKDS-01246,-41.715361915,166.105255877,889.988531187,17.8581447541,LKDS-01246_orig.npy,0.266
LKDS-01246,-70.4452149644,97.5324354111,914.051685393,8.79327101335,LKDS-01246_orig.npy,0.994
LKDS-01246,-54.0002915685,220.223838432,916.83963964,10.1960381929,LKDS-01246_orig.npy,0.005
LKDS-01246,67.0687167238,162.089268411,920.4,6.31720692771,LKDS-01246_orig.npy,0.005
LKDS-01246,-26.2992203487,83.7202444139,941.4,4.77483913203,LKDS-01246_orig.npy,0.076
LKDS-01246,76.3193377538,99.9565174832,943.452532833,10.0594953814,LKDS-01246_orig.npy,0.088
LKDS-01246,-44.0733077144,83.788737319,950.712984055,16.1242169935,LKDS-01246_orig.npy,0.081
LKDS-01246,-56.24639185,208.225353971,974.428469751,8.12648177778,LKDS-01246_orig.npy,0.005
LKDS-01246,-58.5020207167,213.626100349,982.145847176,10.476091661,LKDS-01246_orig.npy,0.005
LKDS-01246,113.467385763,171.625535305,1000.23817952,11.4742934804,LKDS-01246_orig.npy,0.458
LKDS-01246,72.5229919728,103.423007464,1015.43361345,7.68881559154,LKDS-01246_orig.npy,0.014
LKDS-01246,74.7869745492,113.57220304,1017.4,3.7221029454,LKDS-01246_orig.npy,0.005
LKDS-01246,74.9959661066,119.749358565,1020.16119403,7.99917854578,LKDS-01246_orig.npy,0.005
LKDS-01246,63.0204179846,124.531806887,1042.91636364,8.06822542514,LKDS-01246_orig.npy,0.005
LKDS-01247,27.7570446387,4.80791582317,-61.6489101124,16.82092232,LKDS-01247_orig.npy,0.005
LKDS-01247,74.4843898273,27.2850930616,-48.2302454361,16.7599518692,LKDS-01247_orig.npy,0.995
LKDS-01247,6.76586917137,-101.300092249,-46.3123503185,14.8855392344,LKDS-01247_orig.npy,0.005
LKDS-01247,49.5171246856,16.7961544705,-23.1612799189,12.3488381204,LKDS-01247_orig.npy,0.005
LKDS-01247,-38.431679881,10.1471049294,-7.427,9.83430273922,LKDS-01247_orig.npy,0.005
LKDS-01247,-26.7503465162,-17.8122226011,23.4748036072,9.8408808701,LKDS-01247_orig.npy,0.005
